"Batata", 15.12, 800
"Kinoto", 36.42, 172
"Uva", 736.16, 339
"Cereza", 1079.63, 222
"Espárrago", 613.91, 240
"Batata", 17.21, 820
"Espárrago", 647.23, 238
"Papa", 17.95, 920
"Espárrago", 667.30, 200
"Ciruela", 987.48, 864
"Zuccini", 85.19, 516
"Lima", 1202.23, 230
"Alcachofa", 143.66, 312
"Durazno", 271.18, 848
"Cebolla", 73.39, 808
"Morrón", 2918.20, 642
"Calabaza", 27.41, 752
"Palta", 484.14, 540
"Papa", 15.56, 880
"Brócoli", 311.16, 436
"Naranja", 16.71, 900
"Zuccini", 82.21, 582
"Zuccini", 95.32, 612
"Apio", 56.77, 273
"Alcachofa", 124.67, 357
"Zanahoria", 32.18, 648
"Caqui", 839.65, 111
"Kiwi", 446.34, 456
"Durazno", 276.29, 752
"Tomate", 719.07, 1008
"Brócoli", 350.20, 348
"Sandía", 46.88, 837
"Cebolla", 51.17, 672
"Banana", 65.96, 1000
"Tomate", 715.26, 720
"Lima", 1002.47, 230
"Ciruela", 895.85, 882
"Durazno", 153.15, 864
"Calabaza", 20.04, 864
"Banana", 67.49, 850
"Caqui", 831.35, 81
"Berenjena", 62.67, 654
"Higo", 2420.94, 91
"Ciruela", 937.13, 945
"Limon", 286.47, 840
"Mandarina", 27.57, 1070
"Limon", 319.08, 567
"Durazno", 258.53, 760
"Rabanito", 221.83, 351
"Lima", 1246.89, 212
"Repollo", 6.23, 588
"Durazno", 152.49, 816
"Brócoli", 325.77, 480
"Repollo", 3.52, 693
"Lechuga", 47.12, 747
"Zanahoria", 33.67, 678
"Acelga", 17.70, 855
"Limon", 313.00, 791
"Kiwi", 424.01, 356
"Ciruela", 932.32, 1071
"Brócoli", 357.06, 444
"Pepino", 43.69, 440
"Morrón", 2957.78, 660
"Lima", 1007.73, 178
"Durazno", 245.37, 648
"Zanahoria", 31.31, 714
"Palta", 504.88, 435
"Repollo", 4.60, 644
"Banana", 50.34, 1010
"Uva", 652.58, 327
"Berenjena", 43.75, 480
"Brócoli", 351.33, 444
"Choclo", 49.36, 255
"Palta", 505.48, 500
"Kinoto", 32.74, 218
"Zuccini", 87.30, 702
"Cebolla", 77.42, 736
"Uva", 705.11, 336
"Zanahoria", 31.20, 702
"Naranja", 16.99, 1140
"Sandía", 56.85, 927
"Naranja", 10.43, 1130
"Calabaza", 22.85, 912
"Pera", 157.98, 840
"Caqui", 789.84, 100
"Caqui", 826.05, 111
"Frambuesa", 2115.09, 99
"Kiwi", 452.71, 404
"Rabanito", 219.45, 246
"Repollo", 9.95, 777
"Melón", 86.32, 416
"Mandarina", 18.87, 1050
"Naranja", 13.53, 1010
"Uva", 664.04, 351
"Zuccini", 89.28, 522
"Champignon", 3718.34, 85
"Apio", 53.13, 282
"Repollo", 7.89, 595
"Repollo", 7.93, 665
"Alcachofa", 128.98, 264
"Kinoto", 34.32, 214
"Frutilla", 303.21, 261
"Champignon", 3654.22, 95
"Tomate", 783.49, 1008
"Lima", 1274.88, 214
"TomCherry", 558.84, 162
"Coliflor", 22.54, 530
"Zuccini", 103.13, 576
"Espárrago", 628.17, 168
"Banana", 62.57, 1000
"Ciruela", 964.64, 738
"Durazno", 161.46, 688
"Naranja", 13.21, 1020
"Repollo", 6.57, 567
"Palta", 1214.67, 436
"Durazno", 136.76, 800
"Papa", 16.69, 910
"Kiwi", 416.29, 412
"Calabaza", 20.23, 864
"Durazno", 137.76, 792
"TomCherry", 570.96, 234
"Cereza", 1056.43, 190
"Brócoli", 385.25, 348
"Lima", 1380.40, 230
"Durazno", 286.81, 960
"Kiwi", 442.79, 452
"Frambuesa", 2093.76, 106
"Limon", 296.11, 707
"Manzana", 126.60, 1050
"Pomelo", 47.17, 891
"Tomate", 750.02, 1062
"Calabaza", 24.53, 936
"Espárrago", 591.19, 186
"Champignon", 3551.30, 100
"Frutilla", 300.85, 351
"Ciruela", 996.84, 855
"Morrón", 3001.85, 648
"Pepino", 40.75, 440
"Calabaza", 12.93, 952
"Palta", 480.91, 590
"Mandarina", 14.61, 1020
"Manzana", 142.19, 920
"Cebolla", 74.46, 824
"Pera", 132.30, 1000
"Pepino", 40.12, 500
"Ciruela", 993.34, 846
"Lima", 1221.51, 226
"Cebolla", 66.22, 712
"TomCherry", 548.28, 194
"Uva", 748.30, 294
"Palta", 1150.72, 448
"Cebolla", 53.17, 808
"Brócoli", 341.02, 452
"Acelga", 21.80, 981
"Frambuesa", 2034.48, 109
"Pera", 149.05, 1070
"Batata", 25.14, 1140
"Choclo", 51.54, 324
"Zuccini", 74.22, 630
"Caqui", 819.27, 81
"Manzana", 123.96, 980
"Rabanito", 216.00, 324
"Lima", 1329.70, 194
"Melón", 89.69, 340
"Rabanito", 210.16, 294
"Melón", 101.74, 396
"Batata", 17.18, 1180
"Papa", 16.86, 1090
"Apio", 57.63, 354
"Ajo", 908.71, 104
"Palta", 475.60, 500
"Champignon", 3632.99, 95
"Ajo", 878.14, 80
"Palta", 1128.34, 332
"Higo", 2476.48, 100
"Repollo", 3.36, 742
"Palta", 1152.83, 440
"Rabanito", 234.61, 258
"Lima", 1339.54, 162
"Lima", 1242.67, 162
"Zuccini", 104.03, 654
"Uva", 713.04, 297
"Batata", 18.61, 1120
"Palta", 471.75, 535
"Palta", 519.62, 575
"Banana", 56.69, 1180
"Pomelo", 50.05, 999
"Berenjena", 70.49, 492
"Mandarina", 12.51, 990
"Brócoli", 350.46, 328
"Kinoto", 26.11, 196
"Frutilla", 281.21, 303
"Kiwi", 405.39, 424
"Apio", 71.44, 258
"Higo", 2548.65, 98
"Pomelo", 32.57, 1062
"Acelga", 21.46, 720
"Durazno", 148.74, 928
"Manzana", 148.18, 1100
"Morrón", 2979.01, 510
"Cereza", 1052.96, 180
"TomCherry", 560.11, 176
"Durazno", 275.02, 824
"Lima", 1357.77, 232
"Palta", 1089.51, 460
"Brócoli", 322.65, 324
"Champignon", 3628.02, 108
"Mandarina", 29.73, 800
"Cereza", 1036.84, 202
"Batata", 24.37, 990
"Durazno", 129.84, 840
"Espárrago", 610.94, 188
"Durazno", 270.87, 776
"Ajo", 918.38, 111
"Lima", 1212.29, 204
"Uva", 697.34, 324
"Cereza", 997.85, 232
"TomCherry", 546.98, 238
"Manzana", 134.12, 1070
"Alcachofa", 146.12, 243
"Batata", 20.51, 1090
"Durazno", 153.14, 840
"Ajo", 922.20, 109
"Lima", 1364.06, 192
"Choclo", 57.11, 354
"Zanahoria", 26.35, 720
"Ajo", 941.90, 117
"Berenjena", 71.73, 624
"Cereza", 1040.99, 236
"Cereza", 1075.61, 174
"Lechuga", 45.84, 936
"Pera", 141.97, 1060
"Lima", 1218.07, 216
"Durazno", 157.70, 824
"Lima", 1015.80, 188
"Lima", 1186.58, 164
"Papa", 14.90, 820
"Frutilla", 268.02, 321
"Durazno", 162.64, 920
"Coliflor", 28.98, 470
"Pepino", 44.61, 490
"Pepino", 42.98, 435
"Espárrago", 606.40, 168
"Naranja", 12.97, 800
"Durazno", 168.18, 704
"Kinoto", 37.00, 228
"Batata", 27.02, 900
"Lima", 1371.04, 220
"Repollo", 5.74, 595
"Naranja", 16.84, 1200
"Rabanito", 211.29, 351
"Manzana", 139.10, 990
"Coliflor", 34.95, 430
"Palta", 1185.00, 332
"Choclo", 57.66, 327
"Limon", 292.76, 819
"Acelga", 17.38, 1080
"Tomate", 735.03, 1062
"Manzana", 126.70, 1200
"Tomate", 720.50, 963
"Durazno", 144.80, 696
"Mandarina", 31.27, 1150
"Espárrago", 611.71, 176
"Caqui", 838.09, 112
"Apio", 60.57, 354
"Pomelo", 42.71, 783
"Higo", 2486.28, 92
"Kinoto", 38.40, 184
"Naranja", 9.57, 840
"Morrón", 2800.99, 582
"Zuccini", 87.71, 504
"Morrón", 2954.99, 546
"Sandía", 78.02, 792
"Frutilla", 263.76, 354
"Pera", 157.88, 890
"Palta", 488.40, 480
"Papa", 11.58, 1140
"Naranja", 10.60, 1000
"Berenjena", 61.90, 558
"Banana", 72.99, 1000
"Cebolla", 51.66, 712
"Banana", 71.51, 960
"Pomelo", 42.90, 909
"Limon", 319.02, 672
"Melón", 88.77, 432
"Banana", 65.52, 800
"Coliflor", 18.69, 410
"Ajo", 917.37, 116
"Frambuesa", 2040.38, 106
"Brócoli", 350.45, 456
"Espárrago", 622.77, 232
"Brócoli", 365.52, 328
"Acelga", 21.01, 1008
"Frutilla", 286.54, 243
"Choclo", 63.74, 306
"TomCherry", 591.20, 164
"Durazno", 168.16, 880
"Calabaza", 22.99, 640
"Tomate", 772.95, 756
"Coliflor", 36.05, 600
"Apio", 58.04, 276
"Mandarina", 28.41, 900
"Espárrago", 616.76, 198
"Espárrago", 648.58, 166
"Pepino", 36.31, 405
"Frambuesa", 2044.75, 94
"Naranja", 15.30, 1080
"Palta", 504.28, 455
"Champignon", 3608.52, 83
"Zuccini", 94.03, 528
"Kiwi", 444.61, 388
"Cebolla", 61.72, 688
"Lechuga", 38.84, 855
"Rabanito", 257.69, 291
"Pomelo", 57.05, 747
"Palta", 482.86, 600
"Ajo", 921.66, 86
"Choclo", 53.40, 270
"Lima", 1033.87, 172
"Mandarina", 18.74, 1190
"Alcachofa", 144.91, 282
"Berenjena", 52.38, 510
"Lima", 1004.24, 176
"Ciruela", 869.28, 954
"Rabanito", 216.43, 258
"Palta", 1104.50, 372
"Limon", 328.02, 721
"Cebolla", 76.69, 760
"Batata", 15.69, 830
"Lechuga", 49.38, 774
"Champignon", 3685.35, 107
"Apio", 60.79, 306
"TomCherry", 544.92, 192
"Naranja", 12.54, 1080
"Naranja", 13.69, 880
"Durazno", 183.92, 928
"Ciruela", 964.12, 990
"Apio", 55.41, 321
"Durazno", 301.04, 896
"Alcachofa", 142.81, 345
"Lima", 1009.31, 192
"Ciruela", 967.14, 801
"Batata", 20.28, 1100
"Rabanito", 224.41, 357
"Mandarina", 27.68, 960
"Cebolla", 70.47, 872
"Durazno", 273.95, 712
"Calabaza", 18.77, 784
"Rabanito", 238.84, 267
"Calabaza", 22.36, 672
"Lechuga", 38.27, 837
"Morrón", 3010.55, 480
"Brócoli", 348.90, 352
"Durazno", 160.48, 920
"Lima", 1042.94, 198
"Batata", 15.40, 1000
"Higo", 2501.96, 89
"Frambuesa", 2057.36, 87
"Uva", 698.47, 360
"Durazno", 131.20, 696
"TomCherry", 578.09, 178
"Apio", 60.56, 243
"Higo", 2450.99, 116
"Alcachofa", 158.95, 297
"Tomate", 713.05, 918
"Acelga", 22.82, 792
"Berenjena", 47.44, 564
"Frutilla", 286.38, 297
"Ajo", 860.61, 81
"TomCherry", 582.54, 206
"Cereza", 1022.52, 190
"Alcachofa", 159.82, 309
"Ciruela", 943.87, 936
"Mandarina", 14.27, 1170
"Zuccini", 74.39, 702
"Pomelo", 45.88, 927
"Champignon", 3575.38, 118
"Cebolla", 72.59, 920
"Cereza", 1059.59, 220
"Mandarina", 18.45, 930
"Lechuga", 37.60, 792
"Naranja", 20.97, 850
"Durazno", 148.09, 928
"Champignon", 3622.58, 114
"Berenjena", 60.34, 546
"Berenjena", 53.60, 492
"Sandía", 45.81, 846
"Kinoto", 29.32, 174
"Caqui", 798.16, 94
"Zuccini", 94.38, 636
"Apio", 59.34, 279
"Naranja", 10.20, 1000
"Pepino", 36.08, 410
"Lima", 1273.66, 198
"Rabanito", 210.09, 336
"Morrón", 3063.30, 612
"Pepino", 37.91, 440
"Frambuesa", 1995.70, 93
"Ciruela", 946.02, 1026
"Cebolla", 62.89, 816
"Morrón", 2962.50, 660
"Zanahoria", 39.72, 690
"Papa", 20.09, 940
"Pepino", 42.51, 435
"Batata", 19.88, 860
"Tomate", 744.69, 999
"Zanahoria", 29.71, 480
"Coliflor", 23.52, 440
"Pera", 141.56, 1200
"Lima", 1184.01, 230
"Pera", 138.93, 1050
"Repollo", 5.80, 637
"Caqui", 790.87, 120
"Papa", 18.96, 1150
"Frutilla", 311.45, 267
"Cereza", 1042.70, 180
"Zuccini", 68.57, 486
"Ciruela", 960.09, 1017
"Rabanito", 229.57, 348
"Berenjena", 57.58, 504
"Banana", 68.26, 1080
"Melón", 101.73, 428
"Pepino", 35.72, 465
"Espárrago", 613.53, 204
"Apio", 57.44, 348
"Kinoto", 31.69, 172
"Uva", 705.30, 339
"Banana", 64.83, 1200
"Morrón", 2964.10, 660
"Uva", 709.49, 342
"Brócoli", 326.16, 464
"Apio", 54.07, 276
"Choclo", 60.53, 360
"Zanahoria", 33.74, 510
"Sandía", 55.04, 1062
"Cereza", 996.90, 180
"Champignon", 3559.55, 86
"Apio", 60.29, 279
"Pera", 170.11, 830
"Sandía", 59.52, 963
"Higo", 2552.60, 107
"Cebolla", 66.16, 640
"Lima", 1350.58, 186
"Alcachofa", 153.51, 291
"Acelga", 18.25, 774
"Cebolla", 67.80, 696
"Berenjena", 60.08, 582
"Batata", 17.98, 820
"Naranja", 18.19, 1170
"Tomate", 768.45, 1017
"Ciruela", 952.46, 855
"Sandía", 81.58, 900
"Zanahoria", 32.13, 684
"Pepino", 44.19, 515
"Palta", 484.53, 515
"Higo", 2458.86, 86
"Berenjena", 35.93, 528
"Choclo", 68.75, 342
"Frambuesa", 2126.98, 105
"Tomate", 681.03, 756
"Lima", 1063.35, 230
"Durazno", 150.56, 848
"Mandarina", 25.69, 1110
"Zuccini", 99.12, 552
"Lechuga", 47.31, 855
"Melón", 101.11, 396
"Cereza", 1086.89, 192
"Champignon", 3589.12, 99
"Apio", 62.72, 255
"Kinoto", 21.49, 184
"Ajo", 943.74, 84
"Ajo", 922.36, 111
"Pera", 150.25, 1000
"Palta", 1146.46, 368
"Cereza", 1021.61, 204
"Mandarina", 23.69, 1160
"Batata", 21.89, 930
"Naranja", 10.41, 920
"Lima", 1354.63, 182
"Rabanito", 227.62, 294
"TomCherry", 540.77, 160
"Champignon", 3640.14, 92
"Limon", 344.26, 630
"Brócoli", 359.30, 368
"Frambuesa", 2014.67, 82
"Pomelo", 32.75, 873
"Naranja", 18.08, 890
"Choclo", 52.66, 303
"TomCherry", 571.28, 234
"Lima", 1058.99, 216
"Palta", 490.17, 490
"Sandía", 58.17, 864
"Brócoli", 367.90, 384
"Sandía", 57.27, 918
"Calabaza", 27.56, 680
"Mandarina", 17.11, 1060
"Alcachofa", 147.47, 324
"Papa", 11.13, 910
"Lechuga", 44.46, 873
"Naranja", 10.81, 1060
"Brócoli", 361.66, 416
"Palta", 1076.03, 400
"Cereza", 1068.75, 234
"Palta", 1192.02, 460
"Frutilla", 294.61, 261
"Naranja", 16.00, 810
"Uva", 703.42, 288
"Rabanito", 221.72, 321
"Caqui", 836.90, 120
"Durazno", 283.15, 928
